=== GL 226-001 non-BTB entries (TGL < 2026-01-01) ===
VOUCHER|TGL|KET|K|D|NET
200410120070158|07/23/2020 00:00:00|THERMO ASRI MANDIRI (104/FK-TAM/VI/2020) - (104/FK Hutang Dagang |0.000000|4550000.000000|-4550000.000000
200410120070158|07/23/2020 00:00:00|THERMO ASRI MANDIRI (106/FK-TAM/VI/2020) - (106/FK Hutang Dagang |0.000000|9790000.000000|-9790000.000000
200410120070156|07/23/2020 00:00:00|THERMO ASRI MANDIRI (108/FK-TAM/VI/2020) - (108/FK Hutang Dagang |0.000000|3180000.000000|-3180000.000000
200410120070156|07/23/2020 00:00:00|THERMO ASRI MANDIRI (107/FK-TAM/VI/2020) - (107/FK Hutang Dagang |0.000000|2145000.000000|-2145000.000000
2008DPB002|07/27/2020 00:00:00|Bayar Hutang dari DP 20072105P003 (PEMBYRAN DIMUKA)|0.000000|663735600.000000|-663735600.000000
100310120070200|07/28/2020 00:00:00|MULIA JAYA (06104) - (06104)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120070179|07/30/2020 00:00:00|THERMO ASRI MANDIRI (113/FK-TAM/VII/2020) - (113/F Hutang Dagang |0.000000|20675000.000000|-20675000.000000
200410120080006|08/03/2020 00:00:00|MULIA JAYA (06046) - (06046)  Hutang Dagang |0.000000|6744000.000000|-6744000.000000
200410120080006|08/03/2020 00:00:00|MULIA JAYA (06037) - (06037)  Hutang Dagang |0.000000|1395000.000000|-1395000.000000
200410120080005|08/03/2020 00:00:00|MULIA JAYA ( 05835)  - (05835) |0.000000|3485000.000000|-3485000.000000
200410120080005|08/03/2020 00:00:00|MULIA JAYA (05813) - (05813)  Hutang Dagang |0.000000|9432500.000000|-9432500.000000
200410120080006|08/03/2020 00:00:00|MULIA JAYA (06022) - (06022)  Hutang Dagang |0.000000|6045000.060000|-6045000.060000
200410120080004|08/03/2020 00:00:00|MULIA JAYA (06069) - (06069)  Hutang Dagang |0.000000|4069500.050000|-4069500.050000
200410120080006|08/03/2020 00:00:00|MULIA JAYA (06039) - (06039)  Hutang Dagang |0.000000|990000.000000|-990000.000000
200410120080023|08/06/2020 00:00:00|INTI NEPEL (00130/IN/VII/20) - (00130/IN/VII/20)  Hutang Dagang |0.000000|2860000.000000|-2860000.000000
200410120080021|08/06/2020 00:00:00|H-TECH 7160 - (7160)  Hutang Dagang |0.000000|3150000.000000|-3150000.000000
200410120080029|08/07/2020 00:00:00|MULIA JAYA (03790) - (03790)  Hutang Dagang |0.000000|8404750.000000|-8404750.000000
200410120080029|08/07/2020 00:00:00|MULIA JAYA (06105) - (06105)  Hutang Dagang |0.000000|5290000.000000|-5290000.000000
200410120080027|08/07/2020 00:00:00|MULIA JAYA (06067) - (06067)  Hutang Dagang |0.000000|5380000.000000|-5380000.000000
200410120080030|08/07/2020 00:00:00|MULIA JAYA (06083) - (06083)  Hutang Dagang |0.000000|18495000.000000|-18495000.000000
100310120080040|08/07/2020 00:00:00|MULIA JAYA (06143) - (06143)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120080027|08/07/2020 00:00:00|MULIA JAYA (06077) - (06077)  Hutang Dagang |0.000000|990000.000000|-990000.000000
200410120080028|08/07/2020 00:00:00|MULIA JAYA (03771) - (03771)  Hutang Dagang |0.000000|495000.000000|-495000.000000
200410120080028|08/07/2020 00:00:00|MULIA JAYA (03775) - (03775)  Hutang Dagang |0.000000|6045000.060000|-6045000.060000
200410120080028|08/07/2020 00:00:00|MULIA JAYA (06099) - (06099)  Hutang Dagang |0.000000|4145000.000000|-4145000.000000
200410120080058|08/10/2020 00:00:00|NUGROHO TEKNIK (023/VII/2020) - (023/VII/2020)  Hutang Dagang |0.000000|5250000.000000|-5250000.000000
200410120080058|08/10/2020 00:00:00|NUGROHO TEKNIK (024/VII/2020) - (024/VII/2020)  Hutang Dagang |0.000000|6100000.000000|-6100000.000000
200410120080080|08/13/2020 00:00:00|TK.D001-061119.INV.30010609,TK.D002-061119,INV.300 Hutang Dagang |0.000000|1222893000.000000|-1222893000.000000
200410120080095|08/14/2020 00:00:00|THERMO ASRI MANDIRI (128/FK-TAM/VII/2020) - (128/F Hutang Dagang |0.000000|31927500.000000|-31927500.000000
210510120080002|08/14/2020 00:00:00|TK.012-24062020,INV.10002255,TAM.013 - (10002255)  Hutang Dagang |0.000000|4141636.740000|-4141636.740000
210510120080001|08/14/2020 00:00:00|TK.011-10062020,INV.5467883,TK.008-11022020,INV.54 Hutang Dagang |0.000000|173423438.560000|-173423438.560000
210510120080003|08/14/2020 00:00:00|TK.B.002-002100919,INV.30010614,TAM.7.05.2020 - (3 Hutang Dagang |0.000000|1544950400.000000|-1544950400.000000
210510120080003|08/14/2020 00:00:00|TK.A003.031219,INV.30010611,TK.A008.260320,INV.300 Hutang Dagang |0.000000|1409336640.000000|-1409336640.000000
210510120080003|08/14/2020 00:00:00|TK.D001-061119.INV.30010609,TK.D002-061119,INV.300 Hutang Dagang |0.000000|1222893000.000000|-1222893000.000000
100310120080088|08/18/2020 00:00:00|MULIA JAYA (06159) - (06159)  Hutang Dagang |0.000000|847500.000000|-847500.000000
100310120080088|08/18/2020 00:00:00|MULIA JAYA (06149) - (06149)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120080104|08/24/2020 00:00:00|MULIA JAYA (06148) - (06148)  Hutang Dagang |0.000000|3950000.120000|-3950000.120000
200410120080104|08/24/2020 00:00:00|MULIA JAYA (06177) - (06177)  Hutang Dagang |0.000000|4823000.120000|-4823000.120000
200410120080104|08/24/2020 00:00:00|MULIA JAYA (06160) - (06160)  Hutang Dagang |0.000000|1497500.000000|-1497500.000000
200410120080104|08/24/2020 00:00:00|MULIA JAYA (06176) - (06176)  Hutang Dagang |0.000000|4035000.000000|-4035000.000000
200410120080113|08/26/2020 00:00:00|THERMO ASRI MANDIRI (150/FK-TAM/VIII/2020) - (150/ Hutang Dagang |0.000000|720000.000000|-720000.000000
200410120080114|08/26/2020 00:00:00|THERMO ASRI MANDIRI (130/FK-TAM/VII/2020) - (130/F Hutang Dagang |0.000000|9900000.000000|-9900000.000000
200410120080113|08/26/2020 00:00:00|THERMO ASRI MANDIRI (142/FK-TAM/VII/2020) - (142/F Hutang Dagang |0.000000|4550000.000000|-4550000.000000
200410120080114|08/26/2020 00:00:00|THERMO ASRI MANDIRI (129/FK-TAM/VII/2020) - (129/F Hutang Dagang |0.000000|4550000.000000|-4550000.000000
200410120080110|08/26/2020 00:00:00|THERMO ASRI MANDIRI (116/FK-TAM/VII/2020) - (116/F Hutang Dagang |0.000000|2310000.000000|-2310000.000000
200410120080109|08/26/2020 00:00:00|THERMO ASRI MANDIRI (147/FK-TAM/VIII/2020) - (147/|0.000000|25204545.000000|-25204545.000000
200410120080121|08/26/2020 00:00:00|THERMO ASRI MERTHA (001.0820) 80 LTR - (001.0820)  Hutang Dagang |0.000000|6120000.000000|-6120000.000000
200410120080115|08/26/2020 00:00:00|THERMO ASRI MANDIRI (136/FK-TAM/VII/2020) - (136/F Hutang Dagang |0.000000|9100000.000000|-9100000.000000
200410120080115|08/26/2020 00:00:00|THERMO ASRI MANDIRI (135/FK-TAM/VII/2020) - (135/F Hutang Dagang |0.000000|4550000.000000|-4550000.000000
200410120080224|08/30/2020 00:00:00|KEMENANGAN  - (KM200801)  Hutang Dagang |0.000000|8520000.000000|-8520000.000000
100310120080142|08/31/2020 00:00:00|SAMUDERA TEKNIK (0000125) - (0000125)  Hutang Dagang |0.000000|775000.000000|-775000.000000
100310120090040|09/03/2020 00:00:00|GLOBAL COOL PT.  2020/GC/INV/2503 - (2020/GC/INV/2 Hutang Dagang |0.000000|700000.000000|-700000.000000
210510120090001|09/10/2020 00:00:00|TK.A.006-031219,INV.30010657,TAM.8.01.20 - (300106 Hutang Dagang |0.000000|722812800.000000|-722812800.000000
210510120090001|09/10/2020 00:00:00|TK.5002-28052020,INV.30010665,TAM.8.03.2020 - (300 Hutang Dagang |0.000000|314330000.000000|-314330000.000000
100310120090069|09/10/2020 00:00:00|MULIA JAYA (06230) - (06230)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120090070|09/10/2020 00:00:00|TK.6002CO,6004CO,7001CO,5002CO,INV.10002326,2325,2 Hutang Dagang |0.000000|1014129816.250000|-1014129816.250000
210510120090001|09/10/2020 00:00:00|TK.2001-280520,INV.30010696,TAM.8.11.2020 - (30010 Hutang Dagang |0.000000|342549900.000000|-342549900.000000
210510120090001|09/10/2020 00:00:00|TK.C001-021219,INV.30010693,TAM.8.9.2020 - (300106 Hutang Dagang |0.000000|227712000.000000|-227712000.000000
210510120090001|09/10/2020 00:00:00|TK.A.007-021219,INV.30010658,TAM.8.02.2020 - (3001 Hutang Dagang |0.000000|722812800.000000|-722812800.000000
200410120090098|09/10/2020 00:00:00|TK.014-07072020,INV.5475133,TK.008 (BO), INV. 5475 Hutang Dagang |0.000000|179113711.600000|-179113711.600000
200410120090070|09/10/2020 00:00:00|TK.013-30062020,INV.10002370,TAM.029 - (10002370)  Hutang Dagang |0.000000|2189498.850000|-2189498.850000
200410120090102|09/17/2020 00:00:00|NUGROHO TEKNIK (026/IX/2020) - (026/IX/2020)  Hutang Dagang |0.000000|2750000.000000|-2750000.000000
200410120090146|09/17/2020 00:00:00|MULIA JAYA (06231) - (06231)  Hutang Dagang |0.000000|5295000.120000|-5295000.120000
200410120090146|09/17/2020 00:00:00|MULIA JAYA (06220) - (06220)  Hutang Dagang |0.000000|5900000.000000|-5900000.000000
200410120090102|09/17/2020 00:00:00|NUGROHO TEKNIK (025/IX/2020) - (025/IX/2020)  Hutang Dagang |0.000000|3690000.000000|-3690000.000000
200410120090146|09/17/2020 00:00:00|MULIA JAYA (06226) - (06226)  Hutang Dagang |0.000000|4639750.400000|-4639750.400000
200410120090153|09/18/2020 00:00:00|MULIA JAYA (06252) - (06252)  Hutang Dagang |0.000000|2595000.000000|-2595000.000000
200410120090153|09/18/2020 00:00:00|MULIA JAYA (06248) - (06248)  Hutang Dagang |0.000000|7205000.000000|-7205000.000000
200410120090155|09/21/2020 00:00:00|MULIA JAYA (06296) - (06296)  Hutang Dagang |0.000000|2690000.000000|-2690000.000000
200410120090154|09/21/2020 00:00:00|MULIA JAYA (06277) - (06277)  Hutang Dagang |0.000000|2905250.000000|-2905250.000000
200410120090155|09/21/2020 00:00:00|MULIA JAYA (06282) - (06282)  Hutang Dagang |0.000000|3850000.000000|-3850000.000000
200410120090154|09/21/2020 00:00:00|MULIA JAYA (06265)  - (06265)  Hutang Dagang |0.000000|1540000.000000|-1540000.000000
200410120090112|09/24/2020 00:00:00|THERMO ASRI MANDIRI (157/FK-TAM/VIII/2020) - (157/ Hutang Dagang |0.000000|1485000.000000|-1485000.000000
200410120090112|09/24/2020 00:00:00|THERMO ASRI MANDIRI (154/FK-TAM/VIII/2020) - (154/ Hutang Dagang |0.000000|9100000.000000|-9100000.000000
200410120090113|09/24/2020 00:00:00|THERMO ASRI MANDIRI (163/FK-TAM/VIII/2020) - (163/ Hutang Dagang |0.000000|7700000.000000|-7700000.000000
200410120090113|09/24/2020 00:00:00|THERMO ASRI MANDIRI (160/FK-TAM/VIII/2020) - (160/ Hutang Dagang |0.000000|9100000.000000|-9100000.000000
200410120090114|09/24/2020 00:00:00|MULIA JAYA (06192) - (06192)  Hutang Dagang |0.000000|1395000.000000|-1395000.000000
200410120090114|09/24/2020 00:00:00|MULIA JAYA (06212) - (06212)  Hutang Dagang |0.000000|660000.000000|-660000.000000
200410120090112|09/24/2020 00:00:00|THERMO ASRI MANDIRI (156/FK-TAM/VIII/2020 - (156/F Hutang Dagang |0.000000|9100000.000000|-9100000.000000
200410120090114|09/24/2020 00:00:00|MULIA JAYA (06236) - (06236)  Hutang Dagang |0.000000|3635000.000000|-3635000.000000
100310120090165|09/29/2020 00:00:00|MULIA JAYA (06327) - (06327)  Hutang Dagang |0.000000|1695000.000000|-1695000.000000
200410120090131|09/30/2020 00:00:00|THERMO ASRI MANDIRI (178/FK-TAM/IX/2020) - (178/FK Hutang Dagang |0.000000|1155000.000000|-1155000.000000
200410120090133|09/30/2020 00:00:00|BOGOR KIAT SARANA (168/VII/20) - (168/VII/20)  Hutang Dagang |0.000000|65700000.300000|-65700000.300000
200410120090132|09/30/2020 00:00:00|THERMO ASRI MANDIRI (169/FK-TAM/IX/2020) - (169/FK Hutang Dagang |0.000000|9900000.000000|-9900000.000000
200410120090131|09/30/2020 00:00:00|THERMO ASRI MANDIRI (176/FK-TAM/IX/2020) - (176/FK Hutang Dagang |0.000000|1430000.000000|-1430000.000000
100310120090176|09/30/2020 00:00:00|BAJA PERDANA - (00355)  Hutang Dagang |0.000000|1230000.000000|-1230000.000000
200410120090131|09/30/2020 00:00:00|THERMO ASRI MANDIRI (179/FK-TAM/IX/2020) - (179/FK Hutang Dagang |0.000000|4950000.000000|-4950000.000000
200410120090131|09/30/2020 00:00:00|THERMO ASRI MANDIRI (172/FK-TAM/IX/2020) - (172/FK Hutang Dagang |0.000000|1430000.000000|-1430000.000000
100310120090170|09/30/2020 00:00:00|MULIA JAYA (06344) - (06344)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120090143|09/30/2020 00:00:00|THERMO ASRI MEGAH (TS20090003) - (TS20090003)  Hutang Dagang |0.000000|900000.000000|-900000.000000
200410120090131|09/30/2020 00:00:00|THERMO ASRI MANDIRI (175/FK-TAM/IX/2020) - (175/FK Hutang Dagang |0.000000|2950000.000000|-2950000.000000
200410120090132|09/30/2020 00:00:00|THERMO ASRI MANDIRI (168/FK-TAM/IX/2020) - (168/FK Hutang Dagang |0.000000|9900000.000000|-9900000.000000
210510120100001|10/05/2020 00:00:00|SS.702-10032020,SS.703-03062020,INV.KXH20200604,TA Hutang Dagang |0.000000|62060754.000000|-62060754.000000
100310120100038|10/07/2020 00:00:00|MULIA JAYA (06396) - (06396)  Hutang Dagang |0.000000|847500.000000|-847500.000000
100310120100039|10/07/2020 00:00:00|BAJA PERDANA (356/IX/2020) - (356/IX/2020)  Hutang Dagang |0.000000|1310000.000000|-1310000.000000
200410120100030|10/12/2020 00:00:00|TK.016-04082020,TK.008 BO.INV.5482078,5482128,TAM. Hutang Dagang |0.000000|68617384.160000|-68617384.160000
200410120100058|10/13/2020 00:00:00|MULIA JAYA (06336) - (06336)  Hutang Dagang |0.000000|3850000.000000|-3850000.000000
100310120100061|10/13/2020 00:00:00|MULIA JAYA (06411) - (06411)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120100058|10/13/2020 00:00:00|MULIA JAYA (06328) - (06328)  Hutang Dagang |0.000000|2140000.000000|-2140000.000000
200410120100058|10/13/2020 00:00:00|MULIA JAYA (06366) - (06366)  Hutang Dagang |0.000000|672000.000000|-672000.000000
100310120100069|10/14/2020 00:00:00|THERMO ASRI MANDIRI (191/FK-TAM/IX/2020) - (191/FK Hutang Dagang |0.000000|1430000.000000|-1430000.000000
200410120100059|10/15/2020 00:00:00|MIN JAYA AIRCONINDO (JL00076533) - (JL00076533)  Hutang Dagang |0.000000|17600000.000000|-17600000.000000
200410120100060|10/15/2020 00:00:00|THERMO ASRI MANDIRI (182/FK-TAM/IX/2020) - (182/FK Hutang Dagang |0.000000|95000.000000|-95000.000000
200410120100060|10/15/2020 00:00:00|THERMO ASRI MANDIRI (185/FK-TAM/IX/2020) - (185/FK Hutang Dagang |0.000000|5200000.000000|-5200000.000000
200410120100060|10/15/2020 00:00:00|THERMO ASRI MANDIRI (187/FK-TAM/IX/2020) - (187/FK Hutang Dagang |0.000000|1155000.000000|-1155000.000000
200410120100060|10/15/2020 00:00:00|THERMO ASRI MANDIRI (189/FK-TAM/IX/2020) - (189/FK Hutang Dagang |0.000000|3465000.000000|-3465000.000000
200410120100061|10/15/2020 00:00:00|LESTARY MACHINERY (01/X/2020-F) - (01/X/2020-F)  Hutang Dagang |0.000000|5750000.000000|-5750000.000000
100310120100088|10/19/2020 00:00:00|MULIA JAYA (06440) - (06440)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120100057|10/21/2020 00:00:00|MULIA JAYA (06393) - (06393)  Hutang Dagang |0.000000|1340000.000000|-1340000.000000
200410120100057|10/21/2020 00:00:00|MULIA JAYA (06395) - (06395)  Hutang Dagang |0.000000|660000.000000|-660000.000000
200410120100057|10/21/2020 00:00:00|MULIA JAYA (06403) - (06403)  Hutang Dagang |0.000000|7730000.000000|-7730000.000000
100310120100102|10/21/2020 00:00:00|MULIA JAYA (06467) - (06467)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120100076|10/27/2020 00:00:00|MULIA JAYA (06426) - (06426)  Hutang Dagang |0.000000|355000.000000|-355000.000000
200410120100076|10/27/2020 00:00:00|MULIA JAYA (06428) - (06428)  Hutang Dagang |0.000000|1187500.000000|-1187500.000000
100310120100131|10/27/2020 00:00:00|MULIA JAYA (06479) - (06479)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120100076|10/27/2020 00:00:00|MULIA JAYA (06422) - (06422)  Hutang Dagang |0.000000|990000.000000|-990000.000000
200410120110008|11/04/2020 00:00:00|TK.018-10092020,INV.5492294,TAM.047,048 - (5492294 Hutang Dagang |0.000000|79312585.770000|-79312585.770000
200410120110008|11/04/2020 00:00:00|TK.017-09092020,INV.5490553,TAM.039 - (5490553)  Hutang Dagang |0.000000|4252671.450000|-4252671.450000
200410120110100|11/05/2020 00:00:00|THERMO ASRI MANDIRI (193/FK-TAM/IX/2020) - (193/FK Hutang Dagang |0.000000|1430000.000000|-1430000.000000
200410120110096|11/05/2020 00:00:00|MULIA JAYA (06442) - (06442)  Hutang Dagang |0.000000|5255000.000000|-5255000.000000
200410120110100|11/05/2020 00:00:00|THERMO ASRI MANDIRI (197/FK-TAM/IX/2020) - (197/FK Hutang Dagang |0.000000|4550000.000000|-4550000.000000
200410120110100|11/05/2020 00:00:00|THERMO ASRI MANDIRI (192/FK-TAM/IX/2020)  - (192/F Hutang Dagang |0.000000|2475000.000000|-2475000.000000
100310120110053|11/06/2020 00:00:00|SURYA ELEKTRIK JAKARTA - (03309)  Hutang Dagang |0.000000|300000.000000|-300000.000000
100310120110060|11/09/2020 00:00:00|SURYA ELEKTRIK JAKARTA - (03322)  Hutang Dagang |0.000000|1200000.000000|-1200000.000000
100310120110063|11/10/2020 00:00:00|MULIA JAYA (06520) - (06520)  Hutang Dagang |0.000000|847500.000000|-847500.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06473) - (06473)  Hutang Dagang |0.000000|2870000.000000|-2870000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06484) - (06484)  Hutang Dagang |0.000000|144000.000000|-144000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06460) - (06460)  Hutang Dagang |0.000000|465000.000000|-465000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06486) - (06486)  Hutang Dagang |0.000000|1290000.000000|-1290000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06450) - (06450)  Hutang Dagang |0.000000|155000.000000|-155000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06446) - (06446) |0.000000|2588000.000000|-2588000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06478) - (06478)  Hutang Dagang |0.000000|5025000.100000|-5025000.100000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06489) - (06489)  Hutang Dagang |0.000000|3070000.000000|-3070000.000000
200410120110094|11/11/2020 00:00:00|MULIA JAYA (06472) - (06472)  Hutang Dagang |0.000000|126000.000000|-126000.000000
200410120110098|11/12/2020 00:00:00|INTI NEPEL (00216/IN/X/20) - (00216//IN/X/20)  Hutang Dagang |0.000000|7562500.000000|-7562500.000000
200410120110051|11/12/2020 00:00:00|KEMENANGAN  - (KM201001)  Hutang Dagang |0.000000|3220000.000000|-3220000.000000
200410120110093|11/12/2020 00:00:00|MULIA JAYA (06509) - (06509)  Hutang Dagang |0.000000|3540000.000000|-3540000.000000
200410120110097|11/12/2020 00:00:00|INTI NEPEL (00226/IN/XI/20) - (00226/IN/XI/20)  Hutang Dagang |0.000000|2860000.000000|-2860000.000000
100310120110094|11/16/2020 00:00:00|MULIA JAYA (06532) - (06532)  Hutang Dagang |0.000000|847500.000000|-847500.000000
100310120110138|11/24/2020 00:00:00|MULIA JAYA (06556) - (06556)  Hutang Dagang |0.000000|847500.000000|-847500.000000
100310120110170|11/30/2020 00:00:00|MULIA JAYA (06620) - (06620)  Hutang Dagang |0.000000|847500.000000|-847500.000000
100310120110171|11/30/2020 00:00:00|NUGROHO TEKNIK (028/XI/2020 - (028/XI/2020)  Hutang Dagang |0.000000|2750000.000000|-2750000.000000
200410120120081|12/01/2020 00:00:00|MULIA JAYA (06547) - (06547)  Hutang Dagang |0.000000|420000.000000|-420000.000000
200410120120080|12/01/2020 00:00:00|MULIA (06622) - (06622)  Hutang Dagang |0.000000|1656750.000000|-1656750.000000
200410120120080|12/01/2020 00:00:00| MULIA JAYA (06621) - (06621)  Hutang Dagang |0.000000|4524000.000000|-4524000.000000
200410120120081|12/01/2020 00:00:00|MULIA JAYA (06534) - (06534)  Hutang Dagang |0.000000|2800000.000000|-2800000.000000
200410120120081|12/01/2020 00:00:00|MULIA JAYA (06531) - (06531)  Hutang Dagang |0.000000|9984500.000000|-9984500.000000
200410120120081|12/01/2020 00:00:00|MULIA JAYA (06549) - (06549)  Hutang Dagang |0.000000|129000.000000|-129000.000000
200410120120080|12/01/2020 00:00:00|MULIA JAYA (06616) - (06616)  Hutang Dagang |0.000000|4035000.000000|-4035000.000000
200410120120080|12/01/2020 00:00:00|MULIA JAYA (06618) - (06618)  Hutang Dagang |0.000000|6879900.000000|-6879900.000000
100310120120045|12/02/2020 00:00:00|PUTRA HARAPAN UD. - (01163)  Hutang Dagang |0.000000|400000.000000|-400000.000000
100310120120038|12/02/2020 00:00:00|KEMENANGAN  - (KM201102)  Hutang Dagang |0.000000|1340000.000000|-1340000.000000
100310120120046|12/03/2020 00:00:00|PUTRA HARAPAN UD. - (01163)  Hutang Dagang |0.000000|500000.000000|-500000.000000
210510120120002|12/07/2020 00:00:00|TK.B005-031219,TK.B008-031219,INV.30010814,3001084 Hutang Dagang |0.000000|1524455285.920000|-1524455285.920000
210510120120003|12/07/2020 00:00:00|TK.019-15092020,INV.TKE0200678,TAM.048 - (TKE02006 Hutang Dagang |0.000000|21456427.200000|-21456427.200000
210510120120001|12/07/2020 00:00:00|TK.021-26102020,INV.5502379,TAM.020 - (5502379)  Hutang Dagang |0.000000|4377912.000000|-4377912.000000
